text,timestamp
yea ok movie sucks. movie already dont great plot but take charm original make mystery thriller bs???,2026-01-18 14:54:37.822847
"first part well done, hard another, but okay one show deal change identity.",2026-01-18 14:54:37.822848
anyone explain ever religious person encounter movie turn lunatic,2026-01-18 14:54:37.822849
3 year next installment,2026-01-18 14:54:37.822851
worf dont look,2026-01-18 14:54:37.822852
movie bad compared first movie. sadly,2026-01-18 14:54:37.822853
....and would gotten away wasnt meddling kids! lmfao,2026-01-18 14:54:37.822855
"125 stupid side note live chico,ca thats 100 not chico history museum.",2026-01-18 14:54:37.822856
movie absolute disaster compared first one really high hope watching first but man miss mark one,2026-01-18 14:54:37.822857
think he wondering jew not jesus make sense not heal fast anymore probably mean second coming christ getting closer,2026-01-18 14:54:37.822859
well nobody said but might well say anyone like long life im happy maybe end meet good luck,2026-01-18 14:54:37.822860
"wth kinda ending that.... stupid religious kid go crazy stab him, end cave six week later?",2026-01-18 14:54:37.822861
"12325 messiah, messiah! monty python life brian reference movie, prequel watched life brian between. think somebody production star trek fan. picked dr phlox john billingsley immediately, but not worf michael dorn credits.",2026-01-18 14:54:37.822863
anyone notice painting?,2026-01-18 14:54:37.822864
sorry didnt even last 10 mintes... person directedmade slaughterd idea first movie. go beyond bad.,2026-01-18 14:54:37.822865
loved first one covered journey history. told lifetime experiences. one focused one life jesus. ok movie but would impossible eclipse original,2026-01-18 14:54:37.822866
"someone tell there review film talk entirely different story? story john outed public, apparently witnessed student suicide decided walk ocean end? would genuinely like know whether crazy different version, author review article high something",2026-01-18 14:54:37.822868
good sequel but could used star trek actor,2026-01-18 14:54:37.822869
movie pretty good. first one absolutely excellent,2026-01-18 14:54:37.822871
personally first muvie way much better watch second part thinking going meet fellow teacher believed end look much older theme,2026-01-18 14:54:37.822872
5550 hot,2026-01-18 14:54:37.822873
not gripping first one 2007,2026-01-18 14:54:37.822876
"dang , disappointing sequel . insipid . sound track suck .",2026-01-18 14:54:37.822877
as comparred first part,2026-01-18 14:54:37.822878
even part 3 this?,2026-01-18 14:54:37.822880
actor played john good job still overall movie wasnt focused around enough felt like soap opera,2026-01-18 14:54:37.822881
14000 year much living 2000 year would great.,2026-01-18 14:54:37.822883
dogshit movie,2026-01-18 14:54:37.822884
hate,2026-01-18 14:54:37.822886
3 year another sequel!!!!! im still healthy,2026-01-18 14:54:37.822887
sequel simply highlander movie,2026-01-18 14:54:37.822888
one bit weak student find out. john able erase id leaf but let jenkins print book not know it?,2026-01-18 14:54:37.822890
"movie disappointment. not watch it, liked first one.",2026-01-18 14:54:37.822891
know not like part 1 .. but sad reality gen z.. frustrate see 4 gen z. but waht is... love john oldman..... inspired write something,2026-01-18 14:54:37.822893
there part2??? cant wait watch,2026-01-18 14:54:37.822894
college student say respect safe use proceeds tase tie up.,2026-01-18 14:54:37.822895
"sequel nobody asked for, movie nobody wanted",2026-01-18 14:54:37.822897
"they, whoever are, turned wonderful philosophical movie escape witch mountain movie.",2026-01-18 14:54:37.822898
2nd movie made money sex coould set cuz sexualize stuff sum reason amr,2026-01-18 14:54:37.822899
pourquoi c pa en franais???? domage,2026-01-18 14:54:37.822901
professor shaman realy thought wouldve name based 2007 movie got big name sequal see man yhey leave cliffhanger lile gonna make third oooo keep going tk introduce existence people tk populace doc lab somewhere not dad hospital cause doc old cant beleave dad alive,2026-01-18 14:54:37.822902
think guy mentioned post credit could man john thought like last saw train station,2026-01-18 14:54:37.822904
"well, actually every muslim knowns prophet dyed hair beard natural dying plant. called henna.",2026-01-18 14:54:37.822905
well movie total shit nothing compared first wish never watched,2026-01-18 14:54:37.822906
thanks warnings. wont watch it. guessed would diappointment.. first scene usual banal self absorbed american teenager .,2026-01-18 14:54:37.822908
"kid stab him, next scene he cave 6 week later wtf ? first movie awesome one ok missing scene pissed off.",2026-01-18 14:54:37.822909
"no no no noooo hell !! sequel not necessary , stupid....what wanna smart, rich fakely smart idiot thought could turn something else... dont need watch crap.",2026-01-18 14:54:37.822911
"student painful watch. feel like people behind sequel didnt quite understand magic first movie. but since damage already done, would watch 3rd installment anyway. left quite cliffhanger end.",2026-01-18 14:54:37.822912
internet never existed john oldman would never found,2026-01-18 14:54:37.822914
bad history,2026-01-18 14:54:37.822915
"hope third one better second one, first one good enough thinking second film suppose litlle bit better that, respect actor not talking than.",2026-01-18 14:54:37.822916
grt movie,2026-01-18 14:54:37.822918
"great movies. course, rightist wont like shake faith fundamental leftist wont like give oriental philosophy inconvenient edge.",2026-01-18 14:54:37.822919
2.4.24 please ! excellent story especially assemble reset next one.,2026-01-18 14:54:37.822920
would loved second one meeting man immortal trying prove story eatch other.,2026-01-18 14:54:37.822922
"actually highlander, one",2026-01-18 14:54:37.822923
wont survive china facial recognition digital id,2026-01-18 14:54:37.822924
ruin first part,2026-01-18 14:54:37.822926
first one little masterpiece good movie,2026-01-18 14:54:37.822927
"think last man fbi second man john described first part, guy similar him.",2026-01-18 14:54:37.822929
well wow loved movie hype release course no doubt straight video bin encase mass find fab,2026-01-18 14:54:37.822930
"thats ending lol. hurting kids, potential serial killer theory. dumb.",2026-01-18 14:54:37.822931
first movie masterpiece but sequel unfortunately not great,2026-01-18 14:54:37.822933
"bullshit,",2026-01-18 14:54:37.822934
"better end first part, guys. dont watch failure.",2026-01-18 14:54:37.822935
worf????????,2026-01-18 14:54:37.822937
"would immortal stay radar digital age? concept, intrigue me. amount fake paper license need get every 10 years. get discovered bunch kid dont mystery machine dog. understand u big country california large state, chance john running someone knew past slim none, but going santa clarita chico 6 hour drive, least cross state line start again.",2026-01-18 14:54:37.822939
waiting trilogi,2026-01-18 14:54:37.822940
wonder there plan 3rd movie 2027?,2026-01-18 14:54:37.822941
though not good first. think illustrates jesus would return not. mean actually looking it. chance jesus bible wouldnt correct hed preach peace love want make heaven here. modern day christianity couldnt accept that.,2026-01-18 14:54:37.822943
movie left flatter wanted.,2026-01-18 14:54:37.822944
first one definitely better. dont need kid b added movie. cheapens it.,2026-01-18 14:54:37.822945
tara hate club assemble,2026-01-18 14:54:37.822947
storytelling much progressive captivating first part.,2026-01-18 14:54:37.822948
wanna unsee shit,2026-01-18 14:54:37.822949
would rather not watch part,2026-01-18 14:54:37.822951
truth always hurt,2026-01-18 14:54:37.822952
timing different,2026-01-18 14:54:37.822953
im sorry but college kid really pissed lol,2026-01-18 14:54:37.822955
no need make sequel.,2026-01-18 14:54:37.822956
"ha ha ha! typical christian mental gymnastics belief arent threatened. enjoyed first one more, still liked one. tend enjoy if? moviesshows, alternate history.",2026-01-18 14:54:37.822958
dont know but 2 movie fav ...something possibility real scenario . great movies. always hoping second one found lol.,2026-01-18 14:54:37.822959
"1041 thought would rest movie shot 1 place like first, case university lecture, young diverse audience show generational cultural difference show perception thing changed 1997, like prevalent atheism, debate go there. used google every 5 second watching first movie, but used twice. wasted opportunity.",2026-01-18 14:54:37.822961
"ive rewatched 1st movie countless time but putting watching one due reviews, always making wrong decision life guess time ruin image great movie watching garbage",2026-01-18 14:54:37.822962
"hate critical, but dont bother.",2026-01-18 14:54:37.822963
christian shouldnt say bullshit,2026-01-18 14:54:37.822965
audio muffled films? boosted treble backed bass still muffle city.,2026-01-18 14:54:37.822966
"fbi agent immortal john spoke first movie. appears serial killer, perhaps name jack.",2026-01-18 14:54:37.822968
